时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8
1488276728213,42.06HZ ,210.30HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.75,0.16,33.43,0.95,0.01,0.01,0.31,0.00,0.00,0.00,-0.60,-0.80,0.01,-0.24,0.15,1.91,,1601,1353,1347,1630,1312,1667,1591,1365,endOfFrame
1488276728401,1.14HZ ,5.71HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-0.20,-0.50,-16.00,0.99,-0.00,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,-0.40,,1447,1514,1523,1446,1510,1456,1465,1504,endOfFrame
1488276728689,42.64HZ ,213.22HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-0.16,-0.52,-15.70,0.99,-0.00,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.04,-0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276728908,42.67HZ ,213.37HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.07,-0.09,-15.23,0.99,-0.00,-0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.06,-0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276729182,42.21HZ ,211.04HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.91,-0.08,-15.78,0.99,0.01,-0.00,-0.14,0.00,0.00,0.00,0.27,-0.96,0.02,0.14,-0.16,-0.24,,1476,1490,1532,1448,1528,1490,1465,1476,endOfFrame
1488276729466,41.91HZ ,209.57HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.38,-0.32,-16.04,0.99,0.00,-0.00,-0.14,0.00,0.00,0.00,0.28,-0.96,0.01,0.47,-0.12,0.16,,1502,1418,1538,1476,1503,1490,1528,1430,endOfFrame
1488276729752,42.00HZ ,210.01HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,0.33,-0.49,-15.71,0.99,0.00,-0.00,-0.14,0.00,0.00,0.00,0.27,-0.96,0.00,-0.22,-0.04,-0.12,,1455,1490,1490,1476,1481,1520,1440,1476,endOfFrame
1488276730029,42.49HZ ,212.47HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.23,-0.60,-15.83,0.99,0.00,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.07,-0.26,,1451,1490,1515,1476,1481,1464,1490,1500,endOfFrame
1488276730318,42.84HZ ,214.18HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,0.43,-0.56,-16.00,0.99,0.00,-0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.19,0.26,,1476,1436,1490,1506,1450,1490,1543,1476,endOfFrame
1488276730614,42.38HZ ,211.89HZ ,-1.00,-1.00,0.00,0.00,0.00,0.00,0.32,-0.34,-16.36,0.99,0.00,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.17,0.07,,1497,1490,1490,1476,1481,1490,1490,1454,endOfFrame
1488276730891,42.48HZ ,212.42HZ ,-1.00,-1.00,0.00,0.00,0.00,0.00,0.92,-0.13,-16.74,0.99,0.01,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.05,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276731182,42.11HZ ,210.57HZ ,-1.00,-1.00,0.00,0.00,-1.00,0.00,1.43,0.88,-16.84,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.29,-0.96,0.03,-0.05,-0.08,0.36,,1499,1454,1490,1506,1481,1539,1490,1433,endOfFrame
1488276731525,41.64HZ ,208.21HZ ,0.00,3.00,0.00,0.00,-1.00,0.00,1.14,1.53,-17.03,0.99,0.01,0.01,-0.15,0.00,0.00,0.00,0.30,-0.95,0.03,-0.00,0.01,-0.18,,1451,1490,1519,1476,1504,1490,1460,1476,endOfFrame
1488276731815,41.84HZ ,209.18HZ ,0.00,-1.00,-1.00,0.00,-1.00,0.00,1.05,1.61,-16.15,0.99,0.01,0.01,-0.14,0.00,0.00,0.00,0.28,-0.96,0.03,-0.18,0.43,-0.22,,1402,1490,1515,1517,1459,1490,1450,1530,endOfFrame
1488276732128,41.73HZ ,208.67HZ ,0.00,-1.00,-1.00,0.00,-1.00,0.00,1.63,0.55,-16.60,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.29,-0.96,0.03,-0.04,0.28,0.05,,1441,1465,1490,1519,1458,1490,1490,1476,endOfFrame
1488276732346,41.69HZ ,208.47HZ ,-4.00,-1.00,-1.00,0.00,-1.00,0.00,1.10,0.35,-17.43,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.30,-0.95,0.02,-0.14,0.25,-0.15,,1426,1490,1490,1503,1481,1490,1455,1505,endOfFrame
1488276732629,41.73HZ ,208.63HZ ,0.00,-1.00,-1.00,0.00,-1.00,0.00,1.65,0.26,-15.89,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.27,-0.96,0.03,-0.08,-0.03,0.20,,1476,1467,1490,1499,1481,1529,1490,1451,endOfFrame
1488276732911,41.80HZ ,209.00HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,0.15,0.49,-19.10,0.99,0.01,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.26,-0.11,-0.16,,1476,1490,1524,1446,1510,1455,1490,1476,endOfFrame
1488276733200,42.82HZ ,214.12HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.73,0.43,-16.11,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.29,-0.96,0.01,0.24,0.16,-0.45,,1424,1490,1566,1476,1514,1445,1468,1508,endOfFrame
1488276733479,42.69HZ ,213.44HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,-0.14,0.60,-16.52,0.99,0.00,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.06,0.19,,1476,1441,1510,1476,1481,1469,1538,1476,endOfFrame
1488276733774,42.86HZ ,214.29HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.30,0.43,-18.37,0.99,0.00,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.17,-0.07,-0.14,,1476,1490,1515,1454,1502,1464,1490,1476,endOfFrame
1488276734106,42.34HZ ,211.71HZ ,0.00,0.00,-1.00,0.00,-1.00,0.00,0.39,0.63,-17.64,0.99,0.00,0.00,-0.15,0.00,0.00,0.00,0.30,-0.95,0.01,-0.05,-0.09,0.04,,1476,1490,1490,1476,1481,1517,1469,1454,endOfFrame
1488276734368,41.96HZ ,209.78HZ ,-7.00,0.00,-1.00,0.00,0.00,0.00,1.15,1.16,-17.40,0.99,0.01,0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.61,-0.28,-0.48,,1476,1490,1578,1396,1560,1401,1490,1476,endOfFrame
1488276734618,42.91HZ ,214.56HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.54,0.65,-17.66,0.99,0.01,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.34,0.40,,1476,1433,1490,1534,1422,1490,1546,1476,endOfFrame
1488276734900,42.91HZ ,214.53HZ ,0.00,0.00,-3.00,0.00,0.00,0.00,1.80,-0.03,-15.78,0.99,0.02,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.24,-0.08,-0.16,,1476,1490,1523,1449,1507,1456,1490,1476,endOfFrame
1488276735204,42.96HZ ,214.82HZ ,0.00,0.00,-7.00,0.00,0.00,0.00,2.76,0.70,-19.03,0.99,0.02,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.17,0.64,,1541,1441,1444,1503,1453,1535,1538,1410,endOfFrame
1488276735523,42.89HZ ,214.45HZ ,0.00,0.00,3.00,-1.00,0.00,0.00,1.87,1.43,-21.00,0.98,0.02,0.01,-0.19,0.00,0.00,0.00,-0.93,-0.37,-0.01,0.02,-0.01,-0.43,,1476,1490,1534,1427,1481,1468,1448,1521,endOfFrame
1488276735822,42.89HZ ,214.45HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.08,1.97,-13.39,0.99,0.02,0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.50,-0.65,,1369,1557,1517,1476,1481,1462,1422,1582,endOfFrame
1488276736105,43.03HZ ,215.17HZ ,0.00,0.00,7.00,-1.00,0.00,0.00,1.13,0.21,-15.78,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,-0.96,-0.27,0.00,-0.17,0.05,1.29,,1577,1401,1389,1563,1360,1609,1558,1407,endOfFrame
1488276736370,42.86HZ ,214.31HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,2.27,-1.44,-17.13,0.99,0.02,-0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.35,-0.79,,1398,1490,1616,1436,1520,1363,1490,1553,endOfFrame
1488276736590,42.88HZ ,214.42HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.31,-1.88,-14.06,0.99,0.01,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.48,0.83,,1476,1420,1437,1585,1371,1542,1559,1476,endOfFrame
1488276736895,42.91HZ ,214.54HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.80,-1.02,-21.66,0.98,0.01,-0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,0.69,0.62,,1446,1447,1441,1595,1361,1538,1532,1505,endOfFrame
1488276737151,42.78HZ ,213.91HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.33,-19.35,0.98,0.00,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.51,0.64,-0.45,,1365,1556,1490,1520,1436,1490,1423,1586,endOfFrame
1488276737430,43.15HZ ,215.76HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.70,0.60,-16.75,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.28,-0.96,0.01,0.14,0.08,0.59,,1504,1413,1490,1533,1443,1532,1533,1427,endOfFrame
1488276737786,42.77HZ ,213.86HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.15,0.64,-26.08,0.97,0.02,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-0.05,-0.37,,1446,1546,1490,1452,1504,1490,1433,1505,endOfFrame
1488276738057,43.11HZ ,215.54HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.39,-2.12,-15.31,0.99,0.01,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.25,-0.07,-0.62,,1444,1512,1559,1416,1540,1420,1467,1507,endOfFrame
1488276738332,42.90HZ ,214.48HZ ,0.00,0.00,0.00,0.00,0.00,0.00,4.53,-1.89,-32.07,0.97,0.03,-0.03,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.32,-0.00,2.74,,1685,1257,1321,1668,1288,1658,1722,1266,endOfFrame
1488276750653,42.91HZ ,214.53HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.77,-0.57,-22.81,0.97,0.02,-0.01,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.32,-0.10,-2.83,,1287,1668,1726,1250,1706,1253,1311,1664,endOfFrame
1488276750926,0.98HZ ,4.92HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.75,-19.95,0.98,0.02,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,-0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276751141,42.30HZ ,211.49HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.79,-19.41,0.99,0.01,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,-0.12,-0.10,,1476,1517,1490,1476,1481,1490,1462,1476,endOfFrame
1488276751416,42.82HZ ,214.08HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.63,-18.62,0.99,0.02,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.03,-0.15,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276751708,42.88HZ ,214.40HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.27,-17.53,0.99,0.02,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.04,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488276752008,42.91HZ ,214.54HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.79,0.27,-16.34,0.99,0.02,-0.00,-0.15,0.00,0.00,0.00,0.29,-0.96,0.04,0.11,-0.03,-0.10,,1476,1470,1523,1476,1505,1490,1490,1476,endOfFrame
1488276752337,41.99HZ ,209.96HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,1.87,0.31,-14.91,0.99,0.01,0.00,-0.13,0.00,0.00,0.00,0.26,-0.97,0.03,0.01,0.06,-0.05,,1476,1490,1512,1476,1481,1490,1490,1476,endOfFrame
1488276752622,41.76HZ ,208.81HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,0.81,0.73,-16.69,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.28,-0.96,0.02,0.11,0.10,0.11,,1476,1451,1512,1501,1481,1490,1490,1476,endOfFrame
1488276752913,41.99HZ ,209.94HZ ,-1.00,0.00,0.00,0.00,-1.00,0.00,-0.31,0.77,-16.03,0.99,-0.00,0.00,-0.15,0.00,0.00,0.00,0.29,-0.96,-0.00,-0.29,-0.31,-0.53,,1449,1549,1490,1423,1553,1490,1398,1476,endOfFrame
1488276753148,41.85HZ ,209.23HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,-0.57,-0.57,-16.32,0.99,-0.00,-0.01,-0.13,0.00,0.00,0.00,-0.96,-0.27,0.01,0.23,0.15,1.00,,1556,1380,1452,1542,1382,1546,1580,1428,endOfFrame
1488276753474,41.79HZ ,208.95HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,-0.80,-1.57,-21.25,0.98,-0.01,-0.01,-0.19,0.00,0.00,0.00,-0.93,-0.36,0.02,0.13,-0.19,-0.00,,1513,1470,1490,1438,1481,1490,1490,1476,endOfFrame
1488276753792,41.82HZ ,209.09HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,-0.95,0.26,-16.45,0.99,-0.01,0.00,-0.15,0.00,0.00,0.00,-0.96,-0.29,-0.00,-0.35,-0.37,-0.93,,1451,1592,1523,1364,1559,1490,1367,1532,endOfFrame
1488276754061,41.89HZ ,209.47HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,-0.65,1.73,-18.40,0.99,-0.00,0.02,-0.16,0.00,0.00,0.00,-0.95,-0.31,-0.03,-0.05,-0.23,0.82,,1573,1431,1429,1497,1426,1571,1528,1409,endOfFrame
1488276754343,41.84HZ ,209.18HZ ,-1.00,0.00,-1.00,-1.00,0.00,0.00,0.24,1.98,-22.98,0.98,0.01,0.01,-0.20,0.00,0.00,0.00,-0.91,-0.39,-0.01,0.14,-0.68,-1.26,,1476,1575,1590,1296,1630,1413,1382,1511,endOfFrame
1488276754650,42.03HZ ,210.16HZ ,-1.00,-1.00,-1.00,-1.00,0.00,0.00,1.35,1.22,-13.54,0.99,0.02,0.01,-0.13,0.00,0.00,0.00,-0.97,-0.26,-0.02,-0.25,-0.37,0.23,,1539,1490,1447,1446,1481,1551,1462,1444,endOfFrame
1488276754935,41.68HZ ,208.39HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,1.72,0.47,-20.69,0.99,0.02,0.00,-0.16,0.00,0.00,0.00,-0.95,-0.32,0.00,0.06,-0.72,0.33,,1589,1468,1462,1411,1514,1538,1490,1394,endOfFrame
1488276755228,41.90HZ ,209.52HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,3.30,-1.26,-17.56,0.99,0.03,-0.01,-0.17,0.00,0.00,0.00,-0.94,-0.33,0.03,0.50,-0.22,-0.43,,1476,1466,1576,1393,1532,1424,1490,1476,endOfFrame
1488276755512,41.83HZ ,209.14HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,3.04,-0.96,-13.08,0.99,0.03,-0.01,-0.11,0.00,0.00,0.00,-0.98,-0.21,0.02,0.09,-0.07,0.34,,1527,1449,1490,1476,1448,1516,1512,1476,endOfFrame
1488276755800,41.80HZ ,209.00HZ ,-1.00,-1.00,0.00,-1.00,0.00,0.00,3.46,0.55,-18.37,0.99,0.03,0.00,-0.16,0.00,0.00,0.00,-0.95,-0.31,0.01,0.17,-0.24,0.13,,1530,1459,1490,1441,1481,1490,1490,1454,endOfFrame
1488276756102,42.25HZ ,211.27HZ ,-1.00,-1.00,0.00,0.00,0.00,0.00,0.96,1.47,-16.84,0.99,0.01,0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,-0.56,-0.99,,1454,1593,1530,1352,1604,1449,1386,1497,endOfFrame
1488276756369,42.62HZ ,213.08HZ ,-1.00,-1.00,5.00,-1.00,0.00,0.00,0.94,0.42,-16.02,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,-0.96,-0.27,-0.00,0.69,-0.18,0.23,,1545,1399,1547,1439,1481,1452,1560,1438,endOfFrame
1488276756628,42.71HZ ,213.56HZ ,-1.00,0.00,0.00,0.00,0.00,0.00,-0.71,-0.75,-19.70,0.99,-0.01,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.35,0.04,,1440,1490,1490,1517,1439,1490,1490,1511,endOfFrame
1488276756889,42.74HZ ,213.69HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,-0.69,-1.57,-16.68,0.99,-0.01,-0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.10,-0.87,,1398,1562,1544,1425,1531,1435,1417,1553,endOfFrame
1488276757166,42.74HZ ,213.71HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,-1.74,-1.96,-15.57,0.99,-0.01,-0.02,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.38,-0.13,1.24,,1589,1365,1433,1543,1413,1546,1614,1362,endOfFrame
1488276757504,42.78HZ ,213.91HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,0.61,-2.04,-23.12,0.98,0.00,-0.02,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,-0.34,-1.03,,1437,1565,1564,1364,1592,1415,1414,1514,endOfFrame
1488276757784,42.75HZ ,213.75HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,-1.01,-1.75,-16.23,0.99,-0.01,-0.02,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,-0.32,0.58,,1554,1441,1453,1476,1481,1526,1538,1397,endOfFrame
1488276758077,42.78HZ ,213.89HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,2.76,-0.67,-25.92,0.98,0.02,-0.01,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.26,0.66,,1546,1462,1420,1501,1455,1559,1517,1405,endOfFrame
1488276758284,42.70HZ ,213.52HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,1.24,-2.43,-18.34,0.99,0.01,-0.02,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.03,-1.66,,1369,1542,1681,1339,1617,1298,1437,1582,endOfFrame
1488276758580,42.69HZ ,213.47HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,3.35,-1.48,-21.69,0.99,0.03,-0.03,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.09,-0.26,1.39,,1605,1386,1390,1549,1407,1589,1593,1346,endOfFrame
1488276758903,42.49HZ ,212.43HZ ,-1.00,0.00,-1.00,0.00,0.00,0.00,4.64,-2.32,-21.42,0.97,0.03,-0.02,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.43,-2.19,,1268,1654,1645,1362,1594,1334,1325,1683,endOfFrame
1488276759213,42.27HZ ,211.36HZ ,0.00,2.00,-1.00,0.00,0.00,0.00,3.51,-4.13,-15.27,1.00,0.03,-0.03,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.67,3.74,,1685,1186,1244,1814,1142,1735,1793,1266,endOfFrame
1488276759486,42.44HZ ,212.20HZ ,0.00,-3.00,-1.00,0.00,0.00,0.00,5.41,-1.98,-45.95,0.92,0.03,-0.03,-0.39,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.05,-2.30,,1300,1664,1652,1315,1641,1327,1315,1651,endOfFrame
1488276759728,42.26HZ ,211.29HZ ,0.00,-3.00,-1.00,0.00,0.00,0.00,2.32,-3.92,-9.26,0.99,0.02,-0.03,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.53,-0.85,,1359,1545,1558,1476,1481,1421,1434,1592,endOfFrame
